260	47
194	6
10	213
8	82
266	182
25	219
67	53
66	247
66	76
97	248
168	46
41	114
117	6
57	146
148	0
84	253
16	149
208	248
72	184
72	143
87	163
87	177
71	129
109	212
233	119
90	119
28	248
7	194
183	58
196	69
92	54
258	62
128	12
21	204
136	10
33	53
42	146
50	25
99	243
99	271
150	16
150	76
1	110
56	98
104	181
14	153
129	187
129	18
129	181
129	204
116	35
231	61
137	143
137	179
131	223
260	25
260	117
194	127
197	37
206	201
35	223
35	166
264	280
60	52
10	244
10	189
162	65
63	185
169	65
115	17
54	8
98	122
209	61
210	58
88	168
25	176
3	185
121	43
160	244
18	122
32	138
107	53
165	57
52	244
52	19
48	204
227	16
176	0
91	69
236	272
223	55
223	146
55	252
55	170
127	157
127	117
127	286
75	84
93	19
57	138
211	124
166	61
58	15
123	285
84	153
84	120
16	76
110	40
65	6
6	213
